회사명,거래소코드,회계년도,산업코드,산업명,설립일,상장일,기업규모코드,감사의견코드
(주)건화,029502,2017/12,033101,  기타 운송장비 제조업,2000/08/29,0000/00/00,30,UQ
(주)건화,012896,2017/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1990/03/26,0000/00/00,30,UQ
(주)건화,012896,2018/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1990/03/26,0000/00/00,30,UQ
(주)건화,029502,2018/12,033101,  기타 운송장비 제조업,2000/08/29,0000/00/00,30,UQ
(주)건화,029502,2019/12,033101,  기타 운송장비 제조업,2000/08/29,0000/00/00,30,UQ
(주)건화,012896,2019/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1990/03/26,0000/00/00,30,UQ
(주)건화,012896,2020/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1990/03/26,0000/00/00,30,UQ
(주)건화,029502,2020/12,033101,  기타 운송장비 제조업,2000/08/29,0000/00/00,30,UQ
(주)건화,029502,2021/12,033101,  기타 운송장비 제조업,2000/08/29,0000/00/00,30,UQ
(주)건화,012896,2021/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1990/03/26,0000/00/00,30,UQ
(주)건화,029502,2022/12,033101,  기타 운송장비 제조업,2000/08/29,0000/00/00,30,UQ
(주)건화,012896,2022/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1990/03/26,0000/00/00,30,UQ
(주)건화기업,012895,2012/06,032401,  1차 금속 제조업,1993/02/05,0000/00/00,20,UQ
(주)건화기업,012895,2013/06,032401,  1차 금속 제조업,1993/02/05,0000/00/00,20,UQ
(주)건화기업,012895,2014/12,032401,  1차 금속 제조업,1993/02/05,0000/00/00,20,UQ
(주)건화기업,012895,2015/12,032401,  1차 금속 제조업,1993/02/05,0000/00/00,20,UQ
(주)건화기업,012895,2016/12,032401,  1차 금속 제조업,1993/02/05,0000/00/00,30,UQ
(주)건화기업,012895,2017/12,032401,  1차 금속 제조업,1993/02/05,0000/00/00,30,UQ
(주)건화기업,012895,2018/12,032401,  1차 금속 제조업,1993/02/05,0000/00/00,30,UQ
(주)건화기업,012895,2019/12,032401,  1차 금속 제조업,1993/02/05,0000/00/00,30,UQ
(주)건화기업,012895,2020/12,032401,  1차 금속 제조업,1993/02/05,0000/00/00,30,UQ
(주)건화기업,012895,2021/12,032401,  1차 금속 제조업,1993/02/05,0000/00/00,30,UQ
(주)건화기업,012895,2022/12,032401,  1차 금속 제조업,1993/02/05,0000/00/00,30,UQ
(주)건화약품,030277,2012/12,074604,  도매 및 상품 중개업,1999/08/31,0000/00/00,20,UQ
(주)건화약품,030277,2013/12,074604,  도매 및 상품 중개업,1999/08/31,0000/00/00,20,UQ
(주)건화약품,030277,2014/12,074604,  도매 및 상품 중개업,1999/08/31,0000/00/00,20,UQ
(주)건화약품,030277,2015/12,074604,  도매 및 상품 중개업,1999/08/31,0000/00/00,20,UQ
(주)건화약품,030277,2016/12,074604,  도매 및 상품 중개업,1999/08/31,0000/00/00,20,UQ
(주)건화약품,030277,2017/12,074604,  도매 및 상품 중개업,1999/08/31,0000/00/00,30,UQ
(주)건화약품,030277,2018/12,074604,  도매 및 상품 중개업,1999/08/31,0000/00/00,30,UQ
(주)건화약품,030277,2019/12,074604,  도매 및 상품 중개업,1999/08/31,0000/00/00,30,UQ
(주)건화약품,030277,2020/12,074604,  도매 및 상품 중개업,1999/08/31,0000/00/00,30,UQ
(주)건화약품,030277,2021/12,074604,  도매 및 상품 중개업,1999/08/31,0000/00/00,30,UQ
(주)건화약품,030277,2022/12,074604,  도매 및 상품 중개업,1999/08/31,0000/00/00,30,UQ
(주)게스템프카테크,018571,2012/12,033003,  자동차 및 트레일러 제조업,1995/11/04,0000/00/00,20,UQ
(주)게스템프카테크,018571,2013/12,033003,  자동차 및 트레일러 제조업,1995/11/04,0000/00/00,20,UQ
(주)게스템프카테크,018571,2014/12,033003,  자동차 및 트레일러 제조업,1995/11/04,0000/00/00,20,UQ
(주)게스템프카테크,018571,2015/12,033003,  자동차 및 트레일러 제조업,1995/11/04,0000/00/00,30,UQ
(주)게스템프카테크,018571,2016/12,033003,  자동차 및 트레일러 제조업,1995/11/04,0000/00/00,30,UQ
(주)게스템프카테크,018571,2017/12,033003,  자동차 및 트레일러 제조업,1995/11/04,0000/00/00,30,UQ
(주)게스템프카테크,018571,2018/12,033003,  자동차 및 트레일러 제조업,1995/11/04,0000/00/00,30,UQ
(주)게스템프카테크,018571,2019/12,033003,  자동차 및 트레일러 제조업,1995/11/04,0000/00/00,30,UQ
(주)게스템프카테크,018571,2020/12,033003,  자동차 및 트레일러 제조업,1995/11/04,0000/00/00,30,UQ
(주)게스템프카테크,018571,2021/12,033003,  자동차 및 트레일러 제조업,1995/11/04,0000/00/00,30,UQ
(주)게스템프카테크,018571,2022/12,033003,  자동차 및 트레일러 제조업,1995/11/04,0000/00/00,30,UQ
(주)게티이미지코리아,101743,2022/12,137309,"  기타 전문, 과학 및 기술 서비스업",2017/04/19,0,30,UQ
(주)경기상운,085567,2017/12,084902,  육상운송 및 파이프라인 운송업,2004/01/03,0,20,NA
(주)경기상운,085567,2018/12,084902,  육상운송 및 파이프라인 운송업,2004/01/03,0,30,UQ
(주)경기상운,085567,2019/12,084902,  육상운송 및 파이프라인 운송업,2004/01/03,0,30,UQ
(주)경기상운,085567,2020/12,084902,  육상운송 및 파이프라인 운송업,2004/01/03,0,30,UQ
(주)경기상운,085567,2021/12,084902,  육상운송 및 파이프라인 운송업,2004/01/03,0,30,UQ
(주)경기상운,085567,2022/12,084902,  육상운송 및 파이프라인 운송업,2004/01/03,0,30,UQ
(주)경동개발,012917,2012/12,031901,"  코크스, 연탄 및 석유정제품 제조업",1979/02/21,0000/00/00,30,UQ
(주)경동개발,012917,2013/12,031901,"  코크스, 연탄 및 석유정제품 제조업",1979/02/21,0000/00/00,30,UQ
(주)경동개발,012917,2014/12,031901,"  코크스, 연탄 및 석유정제품 제조업",1979/02/21,0000/00/00,30,UQ
(주)경동개발,012917,2015/12,031901,"  코크스, 연탄 및 석유정제품 제조업",1979/02/21,0000/00/00,30,UQ
(주)경동개발,012917,2016/12,031901,"  코크스, 연탄 및 석유정제품 제조업",1979/02/21,0000/00/00,30,UQ
(주)경동개발,012917,2017/12,031901,"  코크스, 연탄 및 석유정제품 제조업",1979/02/21,0000/00/00,30,UQ
(주)경동개발,012917,2018/12,031901,"  코크스, 연탄 및 석유정제품 제조업",1979/02/21,0000/00/00,30,UQ
(주)경동개발,012917,2019/12,031901,"  코크스, 연탄 및 석유정제품 제조업",1979/02/21,0000/00/00,30,UQ
(주)경동개발,012917,2020/12,031901,"  코크스, 연탄 및 석유정제품 제조업",1979/02/21,0000/00/00,30,UQ
(주)경동개발,012917,2021/12,031901,"  코크스, 연탄 및 석유정제품 제조업",1979/02/21,0000/00/00,30,UQ
(주)경동라이프,058224,2012/12,064101,  종합 건설업,2008/03/05,0,30,UQ
(주)경동라이프,058224,2013/12,064101,  종합 건설업,2008/03/05,0,30,UQ
(주)경동라이프,058224,2014/12,064101,  종합 건설업,2008/03/05,0,30,UQ
(주)경동라이프,058224,2015/12,064101,  종합 건설업,2008/03/05,0,30,UQ
(주)경동라이프,058224,2016/12,064101,  종합 건설업,2008/03/05,0,30,UQ
(주)경동라이프,058224,2017/12,064101,  종합 건설업,2008/03/05,0,30,UQ
(주)경동라이프,058224,2018/12,064101,  종합 건설업,2008/03/05,0,30,UQ
(주)경동라이프,058224,2019/12,064101,  종합 건설업,2008/03/05,0,30,UQ
(주)경동라이프,058224,2020/12,064101,  종합 건설업,2008/03/05,0,30,UQ
(주)경동라이프,058224,2021/12,064101,  종합 건설업,2008/03/05,0,30,UQ
(주)경동라이프,058224,2022/12,064101,  종합 건설업,2008/03/05,0,30,UQ
(주)경동바이오테크,065688,2012/12,031601,  목재 및 나무제품 제조업; 가구 제외,2012/03/16,0,20,NA
(주)경동바이오테크,065688,2013/12,031601,  목재 및 나무제품 제조업; 가구 제외,2012/03/16,0,20,UQ
(주)경동바이오테크,065688,2014/12,031601,  목재 및 나무제품 제조업; 가구 제외,2012/03/16,0,20,UQ
(주)경동바이오테크,065688,2015/12,031601,  목재 및 나무제품 제조업; 가구 제외,2012/03/16,0,20,UQ
(주)경동바이오테크,065688,2016/12,031601,  목재 및 나무제품 제조업; 가구 제외,2012/03/16,0,30,UQ
(주)경동바이오테크,065688,2017/12,031601,  목재 및 나무제품 제조업; 가구 제외,2012/03/16,0,30,UQ
(주)경동바이오테크,065688,2018/12,031601,  목재 및 나무제품 제조업; 가구 제외,2012/03/16,0,30,UQ
(주)경동바이오테크,065688,2019/12,031601,  목재 및 나무제품 제조업; 가구 제외,2012/03/16,0,30,UQ
(주)경동소재,040801,2012/12,032302,  비금속 광물제품 제조업,1994/10/24,0000/00/00,20,UQ
(주)경동소재,040801,2013/12,032302,  비금속 광물제품 제조업,1994/10/24,0000/00/00,20,UQ
(주)경동소재,040801,2014/12,032302,  비금속 광물제품 제조업,1994/10/24,0000/00/00,30,UQ
(주)경동소재,040801,2015/12,032302,  비금속 광물제품 제조업,1994/10/24,0000/00/00,30,UQ
(주)경동소재,040801,2016/12,032302,  비금속 광물제품 제조업,1994/10/24,0000/00/00,30,UQ
(주)경동소재,040801,2017/12,032302,  비금속 광물제품 제조업,1994/10/24,0000/00/00,30,UQ
(주)경동소재,040801,2018/12,032302,  비금속 광물제품 제조업,1994/10/24,0000/00/00,30,UQ
(주)경동소재,040801,2019/12,032302,  비금속 광물제품 제조업,1994/10/24,0000/00/00,30,UQ
(주)경동소재,040801,2020/12,032302,  비금속 광물제품 제조업,1994/10/24,0000/00/00,30,UQ
(주)경동소재,040801,2021/12,032302,  비금속 광물제품 제조업,1994/10/24,0000/00/00,30,UQ
(주)경동소재,040801,2022/12,032302,  비금속 광물제품 제조업,1994/10/24,0000/00/00,30,UQ
(주)경동스마트홈,092062,2018/12,126800,  부동산업,2006/07/01,0,20,NA
(주)경동스마트홈,092062,2019/12,126800,  부동산업,2006/07/01,0,20,UQ
(주)경동스마트홈,092062,2020/12,126800,  부동산업,2006/07/01,0,30,UQ
(주)경동스마트홈,092062,2021/12,126800,  부동산업,2006/07/01,0,30,UQ
(주)경동스마트홈,092062,2022/12,126800,  부동산업,2006/07/01,0,30,UQ
(주)경동원,026351,2012/12,032309,  비금속 광물제품 제조업,1982/02/27,0000/00/00,30,UQ
(주)경동원,026351,2013/12,032309,  비금속 광물제품 제조업,1982/02/27,0000/00/00,30,UQ
(주)경동원,026351,2014/12,032309,  비금속 광물제품 제조업,1982/02/27,0000/00/00,30,UQ
(주)경동원,026351,2015/12,032309,  비금속 광물제품 제조업,1982/02/27,0000/00/00,30,UQ
(주)경동원,026351,2016/12,032309,  비금속 광물제품 제조업,1982/02/27,0000/00/00,30,UQ
(주)경동원,026351,2017/12,032309,  비금속 광물제품 제조업,1982/02/27,0000/00/00,30,UQ
(주)경동원,026351,2018/12,032309,  비금속 광물제품 제조업,1982/02/27,0000/00/00,30,UQ
(주)경동원,026351,2019/12,032309,  비금속 광물제품 제조업,1982/02/27,0000/00/00,30,UQ
(주)경동원,026351,2020/12,032309,  비금속 광물제품 제조업,1982/02/27,0000/00/00,30,UQ
(주)경동원,026351,2021/12,032309,  비금속 광물제품 제조업,1982/02/27,0000/00/00,30,UQ
(주)경동원,026351,2022/12,032309,  비금속 광물제품 제조업,1982/02/27,0000/00/00,30,UQ
(주)경보제약,012927,2012/12,032101,  의료용 물질 및 의약품 제조업,1987/03/31,0000/00/00,20,UQ
(주)경보제약,012927,2013/12,032101,  의료용 물질 및 의약품 제조업,1987/03/31,0000/00/00,30,UQ
(주)경보제약,012927,2014/12,032101,  의료용 물질 및 의약품 제조업,1987/03/31,0000/00/00,30,UQ
(주)경복궁면세점,075853,2015/12,074701,  소매업; 자동차 제외,2013/11/15,0,20,NA
(주)경복궁면세점,075853,2016/12,074701,  소매업; 자동차 제외,2013/11/15,0,30,UQ
(주)경복궁면세점,075853,2017/12,074701,  소매업; 자동차 제외,2013/11/15,0,30,UQ
(주)경복궁면세점,075853,2018/12,074701,  소매업; 자동차 제외,2013/11/15,0,30,UQ
(주)경복궁면세점,075853,2019/12,074701,  소매업; 자동차 제외,2013/11/15,0,30,UQ
(주)경복궁면세점,075853,2020/12,074701,  소매업; 자동차 제외,2013/11/15,0,30,UQ
(주)경복궁면세점,075853,2021/12,074701,  소매업; 자동차 제외,2013/11/15,0,30,UQ
(주)경복궁면세점,075853,2022/12,074701,  소매업; 자동차 제외,2013/11/15,0,30,UQ
(주)경산씨앤티,065810,2013/12,074607,  도매 및 상품 중개업,2013/06/01,0,30,UQ
(주)경산씨앤티,065810,2014/12,074607,  도매 및 상품 중개업,2013/06/01,0,30,UQ
(주)경산씨앤티,065810,2015/12,074607,  도매 및 상품 중개업,2013/06/01,0,30,UQ
(주)경산씨앤티,065810,2016/12,074607,  도매 및 상품 중개업,2013/06/01,0,30,UQ
(주)경산씨앤티,065810,2017/12,074607,  도매 및 상품 중개업,2013/06/01,0,30,UQ
(주)경산씨앤티,065810,2018/12,074607,  도매 및 상품 중개업,2013/06/01,0,30,UQ
(주)경산씨앤티,065810,2019/12,074607,  도매 및 상품 중개업,2013/06/01,0,30,UQ
(주)경산씨앤티,065810,2020/12,074607,  도매 및 상품 중개업,2013/06/01,0,30,UQ
(주)경산씨앤티,065810,2021/12,074607,  도매 및 상품 중개업,2013/06/01,0,30,UQ
(주)경산씨앤티,065810,2022/12,074607,  도매 및 상품 중개업,2013/06/01,0,30,UQ
(주)경수제철건설,052486,2012/12,032501,  금속가공제품 제조업; 기계 및 가구 제외,1996/05/01,0,20,UQ
(주)경수제철건설,052486,2013/12,032501,  금속가공제품 제조업; 기계 및 가구 제외,1996/05/01,0,20,UQ
(주)경수제철건설,052486,2014/12,032501,  금속가공제품 제조업; 기계 및 가구 제외,1996/05/01,0,20,UQ
(주)경수제철건설,052486,2015/12,032501,  금속가공제품 제조업; 기계 및 가구 제외,1996/05/01,0,20,UQ
(주)경수제철건설,052486,2016/12,032501,  금속가공제품 제조업; 기계 및 가구 제외,1996/05/01,0,20,UQ
(주)경수제철건설,052486,2017/12,032501,  금속가공제품 제조업; 기계 및 가구 제외,1996/05/01,0,20,UQ
(주)경수제철건설,052486,2018/12,032501,  금속가공제품 제조업; 기계 및 가구 제외,1996/05/01,0,20,UQ
(주)경수제철건설,052486,2019/12,032501,  금속가공제품 제조업; 기계 및 가구 제외,1996/05/01,0,20,UQ
(주)경수제철건설,052486,2020/12,032501,  금속가공제품 제조업; 기계 및 가구 제외,1996/05/01,0,20,UQ
(주)경수제철건설,052486,2021/12,032501,  금속가공제품 제조업; 기계 및 가구 제외,1996/05/01,0,20,UQ
(주)경수제철건설,052486,2022/12,032501,  금속가공제품 제조업; 기계 및 가구 제외,1996/05/01,0,30,UQ
(주)경승,012806,2012/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1994/01/05,1994/01/05,20,UQ
(주)경승,012806,2013/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1994/01/05,1994/01/05,20,UQ
(주)경승,012806,2014/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1994/01/05,1994/01/05,20,UQ
(주)경승,012806,2015/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1994/01/05,1994/01/05,20,UQ
(주)경승,012806,2016/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1994/01/05,1994/01/05,20,UQ
(주)경승,012806,2017/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1994/01/05,1994/01/05,20,UQ
(주)경승,012806,2018/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1994/01/05,1994/01/05,20,UQ
(주)경승,012806,2019/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1994/01/05,1994/01/05,20,UQ
(주)경승,012806,2020/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1994/01/05,1994/01/05,20,UQ
(주)경승,012806,2021/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1994/01/05,1994/01/05,20,UQ
(주)경승,012806,2022/12,031401,"  의복, 의복 액세서리 및 모피제품 제조업",1994/01/05,1994/01/05,30,UQ
(주)경일감정평가법인,048260,2012/12,126802,  부동산업,2001/12/29,0,30,UQ
(주)경일감정평가법인,048260,2013/12,126802,  부동산업,2001/12/29,0,30,UQ
(주)경일감정평가법인,048260,2014/12,126802,  부동산업,2001/12/29,0,30,UQ
(주)경일감정평가법인,048260,2015/12,126802,  부동산업,2001/12/29,0,30,UQ
(주)경일감정평가법인,048260,2016/12,126802,  부동산업,2001/12/29,0,30,UQ
(주)경일감정평가법인,048260,2017/12,126802,  부동산업,2001/12/29,0,30,UQ
(주)경일감정평가법인,048260,2018/12,126802,  부동산업,2001/12/29,0,30,UQ
(주)경일감정평가법인,048260,2019/12,126802,  부동산업,2001/12/29,0,30,UQ
(주)경일감정평가법인,048260,2020/12,126802,  부동산업,2001/12/29,0,30,UQ
(주)경일감정평가법인,048260,2021/12,126802,  부동산업,2001/12/29,0,30,UQ
(주)경일감정평가법인,048260,2022/12,126802,  부동산업,2001/12/29,0,30,UQ
(주)경향신문사,012983,2012/03,105801,  출판업,1946/10/06,0000/00/00,30,UQ
(주)경향신문사,012983,2013/12,105801,  출판업,1946/10/06,0000/00/00,30,UQ
(주)경향신문사,012983,2014/12,105801,  출판업,1946/10/06,0000/00/00,30,UQ
(주)경향신문사,012983,2015/12,105801,  출판업,1946/10/06,0000/00/00,30,UQ
(주)경향신문사,012983,2016/12,105801,  출판업,1946/10/06,0000/00/00,30,UQ
(주)경향신문사,012983,2017/12,105801,  출판업,1946/10/06,0000/00/00,30,UQ
(주)경향신문사,012983,2018/12,105801,  출판업,1946/10/06,0000/00/00,30,UQ
(주)경향신문사,012983,2019/12,105801,  출판업,1946/10/06,0000/00/00,30,UQ
(주)경향신문사,012983,2020/12,105801,  출판업,1946/10/06,0000/00/00,30,UQ
(주)경향신문사,012983,2021/12,105801,  출판업,1946/10/06,0000/00/00,30,UQ
(주)경향신문사,012983,2022/12,105801,  출판업,1946/10/06,0000/00/00,30,UQ
(주)경호엔지니어링종합건축사사무소,010868,2012/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1991/06/18,0000/00/00,30,UQ
(주)경호엔지니어링종합건축사사무소,010868,2013/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1991/06/18,0000/00/00,30,UQ
